"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.client0.log",,,,"Date:","08 Sep 2019 20:23:12 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
2.979,1.978,95.043,0,0,0,86016,733866690,539843,1567993903.260
3.161,2.484,94.355,0,0,0,0,834780195,595085,1567993904.260
3.188,2.058,94.754,0,0,0,77824,769374109,629765,1567993905.260
2.883,2.056,95.061,0,0,0,94208,744942445,410771,1567993906.260
2.658,1.881,95.461,0,0,0,184320,689443720,462048,1567993907.260
2.829,2.053,95.118,0,0,0,118784,672339157,534832,1567993908.260
2.882,1.955,95.163,0,0,0,77824,660503000,533963,1567993909.260
3.439,2.610,93.951,0,0,0,118784,836276729,487456,1567993910.260
3.445,2.791,93.764,0,0,0,204800,850730455,505773,1567993911.260
3.116,2.462,94.422,0,0,0,0,767675161,542965,1567993912.260
2.635,2.183,95.182,0,0,0,90112,676798070,271679,1567993913.260
2.607,2.030,95.363,0,0,0,0,665534399,377377,1567993914.260
3.260,2.357,94.383,0,0,0,77824,736578180,369387,1567993915.260
3.116,2.312,94.573,0,0,0,90112,789803905,573049,1567993916.260
3.066,2.312,94.622,0,0,0,94208,687889232,320536,1567993917.260
3.073,2.872,94.055,0,0,0,0,800046259,361116,1567993918.260
3.824,3.069,93.107,0,0,0,77824,880973058,454667,1567993919.260
3.845,3.016,93.139,0,0,0,114688,876285264,421071,1567993920.260
3.725,3.171,93.078,0.025,0,0,188416,905077313,443491,1567993921.260
2.742,2.440,94.818,0,0,0,0,645133842,301515,1567993922.260
2.949,2.571,94.479,0,0,0,77824,729114235,289341,1567993923.260
3.469,2.790,93.741,0,0,0,0,821787415,484291,1567993924.260
3.071,3.020,93.909,0,0,0,94208,734142301,497835,1567993925.260
3.063,2.837,94.100,0,0,0,94208,700823481,313991,1567993926.260
3.068,2.741,94.192,0,0,0,167936,710074761,285824,1567993927.260
3.447,2.943,93.610,0,0,0,0,801441391,504296,1567993928.260
3.477,2.897,93.626,0,0,0,81920,788978309,329709,1567993929.260
4.302,3.421,92.277,0,0,0,118784,908679173,545562,1567993930.260
2.666,2.062,95.272,0,0,0,192512,668521695,229835,1567993931.260
2.442,2.140,95.418,0,0,0,0,618728519,244185,1567993932.260
2.942,2.364,94.694,0,0,0,102400,729484161,309005,1567993933.260
3.651,2.972,93.377,0,0,0,0,904356505,602278,1567993934.260
3.320,2.641,94.039,0,0,0,77824,804059868,400877,1567993935.260
2.737,2.285,94.977,0,0,0,90112,681461455,318413,1567993936.260
2.733,2.006,95.262,0,0,0,81920,684075839,494198,1567993937.260
2.913,2.185,94.902,0,0,0,0,738630134,402420,1567993938.260
3.597,2.867,93.511,0.025,0,0,221184,898953055,630730,1567993939.260
3.542,2.763,93.695,0,0,0,90112,827690205,420719,1567993940.260
3.543,3.191,93.266,0,0,0,81920,860555113,485559,1567993941.260
2.734,2.483,94.783,0,0,0,0,685092461,438841,1567993942.260
3.432,2.801,93.767,0,0,0,77824,865307577,456801,1567993943.260
3.735,3.205,93.059,0,0,0,61440,910244789,515323,1567993944.260
3.933,3.152,92.915,0,0,0,167936,934549186,544845,1567993945.260
3.149,2.847,94.004,0,0,0,94208,799778854,398839,1567993946.260
3.001,2.900,94.098,0,0,0,81920,827768325,401474,1567993947.260
2.690,2.363,94.947,0,0,0,0,660407255,225389,1567993948.260
3.046,2.719,94.235,0,0,0,118784,709507513,317260,1567993949.260
2.167,2.091,95.742,0,0,0,106496,585950296,153575,1567993950.260
2.037,1.861,96.103,0,0,0,167936,518586012,168001,1567993951.260
2.969,2.616,94.415,0,0,0,0,730727356,283893,1567993952.260
2.137,1.936,95.927,0,0,0,81920,523042754,321033,1567993953.260
2.712,2.386,94.902,0,0,0,0,656028549,289083,1567993954.260
2.262,1.986,95.752,0,0,0,77824,535647143,149637,1567993955.260
2.818,2.264,94.918,0,0,0,90112,669540775,289975,1567993956.260
3.168,2.866,93.965,0,0,0,98304,839223872,566312,1567993957.260
4.230,3.298,92.472,0,0,0,0,953290625,547614,1567993958.260
3.725,2.769,93.506,0,0,0,118784,914804167,612840,1567993959.260
3.748,3.019,93.208,0.025,0,0,106496,908988026,589021,1567993960.260
2.790,2.288,94.922,0,0,0,106496,706775813,301185,1567993961.260
3.017,2.715,94.268,0,0,0,81920,702972375,363190,1567993962.260
2.364,2.088,95.548,0,0,0,77824,605904274,178177,1567993963.260
2.765,2.514,94.721,0,0,0,0,659732491,211361,1567993964.260
2.635,1.757,95.609,0,0,0,94208,639768667,274883,1567993965.260
2.761,2.159,95.080,0,0,0,81920,627317381,314477,1567993966.260
3.066,3.091,93.843,0,0,0,90112,725895456,283066,1567993967.260
2.589,2.388,95.023,0,0,0,81920,661881929,190744,1567993968.260
3.857,3.252,92.891,0,0,0,118784,904976672,509756,1567993969.260
2.820,2.694,94.486,0,0,0,188416,705897216,247789,1567993970.260
3.303,2.925,93.772,0,0,0,0,813803450,448257,1567993971.260
3.202,3.076,93.722,0,0,0,81920,799743270,330063,1567993972.260
3.962,3.457,92.581,0,0,0,0,928511578,511317,1567993973.260
3.709,3.407,92.884,0,0,0,77824,901271386,517321,1567993974.260
4.316,3.786,91.898,0,0,0,90112,981604851,633893,1567993975.260
3.171,2.718,94.112,0,0,0,81920,817082768,457638,1567993976.260
3.655,2.899,93.446,0,0,0,90112,908381349,630498,1567993977.260
3.450,2.921,93.604,0.025,0,0,94208,841485327,483446,1567993978.260
3.363,2.660,93.977,0,0,0,176128,742777554,401168,1567993979.260
2.711,2.259,95.030,0,0,0,172032,635556252,270129,1567993980.260
2.620,2.292,95.088,0,0,0,0,660013147,248597,1567993981.260
2.596,2.671,94.733,0,0,0,81920,722847973,321313,1567993982.260
3.123,3.023,93.854,0,0,0,0,797175098,366099,1567993983.260
3.520,2.967,93.513,0,0,0,77824,802921329,475319,1567993984.260
3.120,2.969,93.810,0.101,0,0,16781312,719687565,250617,1567993985.260
3.526,3.173,93.301,0,0,0,102400,776517006,300069,1567993986.260
2.991,2.614,94.396,0,0,0,81920,708674508,385400,1567993987.260
3.374,3.424,93.202,0,0,0,81920,877325356,484896,1567993988.260
4.363,3.430,92.207,0,0,0,122880,966077285,569982,1567993989.260
3.495,2.866,93.638,0,0,0,204800,789111052,341980,1567993990.260
3.655,3.403,92.942,0,0,0,0,847222107,547371,1567993991.260
3.910,3.204,92.886,0,0,0,110592,943241019,577171,1567993992.260
3.320,2.716,93.964,0,0,0,0,855038074,574307,1567993993.260
2.888,2.235,94.877,0,0,0,77824,754196313,391809,1567993994.260
3.167,2.715,94.118,0,0,0,0,796591870,530835,1567993995.260
3.746,2.891,93.363,0,0,0,167936,840173310,442853,1567993996.260
3.144,2.767,94.090,0,0,0,94208,746305340,347826,1567993997.260
2.443,2.418,95.139,0,0,0,98304,676485257,364228,1567993998.260
2.084,1.481,96.435,0,0,0,114688,502605492,154191,1567993999.260
2.259,1.933,95.783,0.025,0,0,385024,624181709,215753,1567994000.260
2.280,1.854,95.866,0,0,0,0,587529892,277759,1567994001.260
2.882,2.130,94.987,0,0,0,77824,681518595,340099,1567994002.260
2.820,2.392,94.789,0,0,0,0,742060981,344551,1567994003.260
3.601,3.148,93.251,0,0,0,77824,900793070,362591,1567994004.260
3.572,3.145,93.283,0,0,0,90112,851203155,628606,1567994005.260
3.395,3.018,93.587,0,0,0,81920,775999978,408543,1567994006.260
2.943,2.340,94.717,0,0,0,90112,701210232,235624,1567994007.260
2.971,2.795,94.235,0,0,0,98304,762667624,329350,1567994008.260
3.346,2.918,93.736,0,0,0,122880,764017175,322178,1567994009.260
3.414,2.610,93.976,0,0,0,192512,742112243,277719,1567994010.260
3.140,2.487,94.373,0,0,0,0,842178934,375187,1567994011.260
2.736,2.435,94.829,0,0,0,77824,699511116,434303,1567994012.260
2.913,2.336,94.751,0,0,0,0,709441347,390663,1567994013.260
3.064,2.386,94.550,0,0,0,77824,716602530,367231,1567994014.260
2.585,2.058,95.356,0,0,0,94208,627353907,285173,1567994015.260
3.370,2.591,94.039,0,0,0,81920,796411823,443147,1567994016.260
3.445,2.540,94.016,0,0,0,90112,791446880,523872,1567994017.260
1.605,1.354,97.041,0,0,0,94208,374208555,154198,1567994018.260
0.676,0.601,98.722,0,0,0,114688,192481246,42011,1567994019.260
0.776,0.551,98.648,0.025,0,0,188416,168189347,51191,1567994020.260
0.702,0.652,98.647,0,0,0,0,188585127,32145,1567994021.260
0.626,0.701,98.672,0,0,0,98304,165012142,23611,1567994022.260
0.651,0.777,98.572,0,0,0,0,188584412,26631,1567994023.260
0.701,0.726,98.573,0,0,0,77824,189059379,29407,1567994024.260
0.601,0.752,98.647,0,0,0,90112,162438409,18483,1567994025.260
0.752,0.702,98.547,0,0,0,81920,189662657,19881,1567994026.260
0.801,0.551,98.648,0,0,0,90112,176513408,27502,1567994027.260
0.800,0.500,98.700,0,0,0,81920,178580775,36972,1567994028.260
0.750,0.500,98.749,0,0,0,118784,189074318,48142,1567994029.260
0.700,0.375,98.925,0,0,0,192512,144234671,30217,1567994030.260
0.751,0.551,98.698,0,0,0,45056,185787309,32937,1567994031.260
0.727,0.627,98.647,0,0,0,81920,188582687,21003,1567994032.260
0.576,0.626,98.798,0,0,0,0,165021091,23729,1567994033.260
0.652,0.652,98.696,0,0,0,77824,189057453,27305,1567994034.260
0.601,0.401,98.998,0,0,0,90112,141440757,17691,1567994035.260
0.601,0.501,98.898,0,0,0,94208,141442083,18099,1567994036.260
0.576,0.426,98.998,0,0,0,90112,141441156,17550,1567994037.260
0.575,0.550,98.849,0.025,0,0,81920,146481843,16644,1567994038.260
0.801,0.476,98.723,0,0,0,114688,160458966,25252,1567994039.260
0.601,0.476,98.924,0,0,0,184320,141441357,15843,1567994040.260
0.576,0.576,98.849,0,0,0,0,143144607,19335,1567994041.260
0.675,0.475,98.850,0,0,0,81920,145529277,17551,1567994042.260
0.726,0.526,98.749,0,0,0,0,159221437,18615,1567994043.260
0.626,0.526,98.848,0,0,0,77824,141914685,19159,1567994044.260
0.626,0.727,98.647,0,0,0,94208,165011962,17493,1567994045.260
0.701,0.476,98.823,0,0,0,98304,141440877,13797,1567994046.260
0.601,0.551,98.848,0,0,0,90112,153060386,14118,1567994047.260
0.526,0.526,98.948,0,0,0,94208,139543631,12538,1567994048.260
0.726,0.501,98.773,0,0,0,98304,155769340,17830,1567994049.260
0.375,0.625,99.000,0,0,0,106496,70729009,12960,1567994050.260
0.275,0,99.725,0,0,0,81920,21977,11283,1567994051.260
0.200,0.075,99.725,0,0,0,77824,21427,9685,1567994052.260
0.175,0.025,99.800,0,0,0,0,21188,7874,1567994053.260
0.225,0.050,99.725,0,0,0,94208,495297,13543,1567994054.260
0.200,0,99.800,0,0,0,0,19988,7038,1567994055.260
0.200,0.075,99.700,0.025,0,0,176128,21749,9467,1567994056.260
0.225,0.025,99.750,0,0,0,0,21178,9442,1567994057.260
0.250,0.025,99.725,0,0,0,81920,21817,9711,1567994058.260
0.225,0.025,99.750,0,0,0,0,494515,11895,1567994059.260
0.200,0.050,99.750,0,0,0,77824,19827,9265,1567994060.260
0.175,0,99.825,0,0,0,0,17224,6796,1567994061.260
0.200,0.050,99.750,0,0,0,16384,21765,9563,1567994062.260
0.250,0.075,99.675,0,0,0,77824,29954,91613,1567994063.260
3.534,4.745,91.721,0,0,0,0,850933366,1104029,1567994064.260
5.869,5.135,88.996,0,0,0,110592,1183752336,1625955,1567994065.260
6.348,4.527,89.125,0,0,0,102400,1148261504,1468363,1567994066.260
6.364,4.260,89.376,0,0,0,348160,1176616527,1596284,1567994067.260
6.123,4.428,89.448,0,0,0,12288,1166201181,1523622,1567994068.260
6.361,4.232,89.407,0,0,0,77824,1182154085,1561062,1567994069.260
5.958,4.166,89.876,0,0,0,0,1170762053,1464764,1567994070.260
5.412,3.876,90.712,0,0,0,77824,1175023687,1472968,1567994071.260
6.482,3.869,89.648,0,0,0,0,1183130275,1597951,1567994072.260
5.324,4.018,90.658,0,0,0,77824,1164764702,1328336,1567994073.260
6.413,3.672,89.914,0,0,0,0,1172419789,1527688,1567994074.260
5.761,3.723,90.516,0,0,0,73728,1164257153,1396824,1567994075.260
6.065,3.993,89.942,0,0,0,90112,1172492702,1538453,1567994076.260
5.383,4.317,90.300,0,0,0,77824,1161640346,1557694,1567994077.260
5.385,4.140,90.475,0,0,0,0,1159336587,1456174,1567994078.260
4.864,4.282,90.854,0,0,0,77824,1124947997,1034470,1567994079.260
4.582,4,91.418,0,0,0,0,1119110285,965785,1567994080.260
5.304,4.269,90.427,0,0,0,77824,1123630523,1212527,1567994081.260
5.269,4.149,90.583,0,0,0,0,1122113212,1289551,1567994082.260
5.183,4.197,90.619,0,0,0,81920,1126498645,1270262,1567994083.260
5.532,4.850,89.619,0,0,0,0,1170372355,1389557,1567994084.260
5.636,4.119,90.245,0,0,0,77824,1166665818,1419069,1567994085.260
5.364,4.205,90.405,0.025,0,0,86016,1166023043,1390181,1567994086.260
5.198,3.911,90.891,0,0,0,81920,1162564828,1313808,1567994087.260
5.403,4.490,90.107,0,0,0,0,1137538553,1141753,1567994088.260
5.378,4.668,89.954,0,0,0,94208,1143961515,1396563,1567994089.260
6.017,4.443,89.540,0,0,0,0,1164008876,1469819,1567994090.260
5.316,4.557,90.127,0,0,0,77824,1124644008,1100559,1567994091.260
5.117,4.534,90.350,0,0,0,0,1131941628,1227185,1567994092.260
4.970,3.885,91.145,0,0,0,73728,1077265102,799022,1567994093.260
4.806,4.225,90.969,0,0,0,0,1056047029,920939,1567994094.260
4.817,3.960,91.223,0,0,0,163840,1071153651,850169,1567994095.260
4.557,3.927,91.516,0,0,0,90112,991680512,689433,1567994096.260
3.912,3.988,92.100,0,0,0,81920,952410817,566148,1567994097.260
4.527,3.996,91.477,0,0,0,40960,1016313601,719242,1567994098.260
4.385,3.957,91.658,0,0,0,77824,1034589703,620227,1567994099.260
4.274,3.444,92.283,0,0,0,0,1052112480,753703,1567994100.260
3.867,3.214,92.918,0,0,0,163840,898686120,502183,1567994101.260
4.388,3.455,92.156,0,0,0,61440,1000451193,586083,1567994102.260
4.499,3.969,91.532,0,0,0,421888,1071020741,756479,1567994103.260
5.394,4.153,90.453,0,0,0,0,1113585129,1169993,1567994104.260
4.352,3.723,91.925,0,0,0,77824,967315270,535615,1567994105.260
4.463,4.438,91.099,0,0,0,86016,1024494608,809022,1567994106.260
4.172,3.192,92.636,0,0,0,98304,971982466,836462,1567994107.260
4.461,3.805,91.734,0,0,0,0,1053764772,853071,1567994108.260
4.394,3.586,91.995,0.025,0,0,303104,1013934556,653997,1567994109.260
3.602,3.098,93.300,0,0,0,90112,942229429,618201,1567994110.260
3.820,3.192,92.988,0,0,0,81920,902054132,587331,1567994111.260
3.518,2.966,93.516,0,0,0,0,853653273,510251,1567994112.260
4.004,3.324,92.672,0,0,0,77824,914158712,654377,1567994113.260
3.856,3.276,92.868,0,0,0,57344,949284865,732353,1567994114.260
3.877,3.625,92.497,0,0,0,77824,918529342,469517,1567994115.260
3.749,3.473,92.778,0,0,0,86016,945067123,722805,1567994116.260
3.913,3.311,92.777,0,0,0,163840,914256003,690942,1567994117.260
3.507,3.128,93.365,0,0,0,0,953784831,480422,1567994118.260
3.776,2.820,93.404,0,0,0,180224,872376778,473106,1567994119.260
3.549,3.473,92.978,0,0,0,36864,891824171,626433,1567994120.260
4.110,3.757,92.133,0,0,0,184320,959182321,807339,1567994121.260
4.083,3.478,92.440,0,0,0,0,933083899,717557,1567994122.260
3.429,3.101,93.469,0,0,0,81920,856671093,475789,1567994123.260
4.648,3.618,91.734,0,0,0,0,1052232145,885401,1567994124.260
3.651,3.551,92.798,0,0,0,77824,924510607,421467,1567994125.260
4.141,3.535,92.323,0,0,0,139264,978617564,568969,1567994126.260
3.908,3.631,92.461,0,0,0,98304,936156490,547860,1567994127.260
3.478,2.999,93.523,0,0,0,0,846204971,503878,1567994128.260
3.319,2.364,94.292,0.025,0,0,118784,786056177,359034,1567994129.260
3.175,2.873,93.952,0,0,0,122880,832117375,373211,1567994130.260
3.901,2.819,93.280,0,0,0,94208,859733637,435153,1567994131.260
2.539,2.313,95.148,0,0,0,131072,643600098,175187,1567994132.260
2.541,2.164,95.296,0,0,0,77824,592977199,143111,1567994133.260
2.087,1.961,95.952,0,0,0,0,518551567,187865,1567994134.260
2.389,2.037,95.573,0,0,0,172032,574176144,124033,1567994135.260
2.744,2.794,94.463,0,0,0,90112,731573523,301329,1567994136.260
2.616,2.490,94.894,0,0,0,114688,653568896,204988,1567994137.260
3.830,3.250,92.920,0,0,0,0,952090173,511884,1567994138.260
4.519,3.610,91.871,0,0,0,110592,964550664,565888,1567994139.260
2.592,2.038,95.370,0,0,0,102400,663514857,208379,1567994140.260
2.918,2.741,94.341,0,0,0,94208,802812110,511935,1567994141.260
3.367,3.065,93.568,0,0,0,131072,847247894,513591,1567994142.260
3.368,2.689,93.943,0,0,0,77824,843399635,498413,1567994143.260
2.565,2.163,95.272,0,0,0,0,627442377,175171,1567994144.260
1.877,1.227,96.896,0,0,0,90112,453445258,129209,1567994145.260
2.083,1.531,96.386,0,0,0,81920,527743743,205829,1567994146.260
2.159,1.657,96.159,0.025,0,0,90112,543022269,271996,1567994147.260
2.235,2.135,95.630,0,0,0,114688,621875235,166940,1567994148.260
2.864,2.487,94.648,0,0,0,118784,717094395,299616,1567994149.260
3.462,2.308,94.230,0,0,0,184320,805709943,492087,1567994150.260
3.111,2.659,94.230,0,0,0,0,777876828,561707,1567994151.260
2.539,2.061,95.400,0,0,0,81920,628595553,202821,1567994152.260
2.542,2.139,95.320,0,0,0,40960,669766763,325499,1567994153.260
3.496,2.993,93.511,0,0,0,86016,844067649,512999,1567994154.260
3.693,2.663,93.645,0,0,0,0,880576251,608733,1567994155.260
3.879,3.073,93.048,0,0,0,167936,942578726,633805,1567994156.260
3.814,3.011,93.174,0,0,0,94208,969208177,699102,1567994157.260
3.440,2.712,93.847,0,0,0,94208,911508510,710920,1567994158.260
3.701,2.719,93.580,0,0,0,167936,916627969,620186,1567994159.260
4.107,3.200,92.693,0,0,0,106496,1046819486,748109,1567994160.260
3.396,2.943,93.660,0,0,0,0,864571259,586461,1567994161.260
3.169,3.018,93.813,0,0,0,77824,810398550,432837,1567994162.260
2.815,2.262,94.923,0,0,0,0,722848389,347333,1567994163.260
2.788,2.788,94.424,0,0,0,126976,799786750,376619,1567994164.260
2.919,2.441,94.640,0,0,0,0,729996424,303431,1567994165.260
3.216,3.116,93.668,0,0,0,159744,818662281,359651,1567994166.260
3.398,3.222,93.355,0.025,0,0,94208,889371300,569732,1567994167.260
3.270,2.717,94.013,0,0,0,98304,789554143,301244,1567994168.260
3.221,2.768,94.011,0,0,0,114688,743490127,324112,1567994169.260
3.347,3.045,93.608,0,0,0,147456,793050330,267365,1567994170.260
2.723,2.622,94.655,0,0,0,0,755441436,447809,1567994171.260
3.122,2.996,93.882,0,0,0,77824,786052229,363551,1567994172.260
3.278,3.026,93.696,0,0,0,0,851913174,365645,1567994173.260
3.272,3.423,93.305,0,0,0,77824,844155839,399007,1567994174.260
3.070,2.567,94.338,0.025,0,0,143360,747297019,300457,1567994175.260
3.675,3.348,92.978,0,0,0,77824,885175961,467395,1567994176.260
3.448,2.819,93.733,0,0,0,94208,825559454,421270,1567994177.260
3.295,2.691,94.014,0,0,0,77824,798940897,457470,1567994178.260
2.418,2.216,95.366,0,0,0,118784,625127609,214788,1567994179.260
3.101,3.076,93.822,0,0,0,245760,825530528,305633,1567994180.260
3.374,2.795,93.832,0,0,0,0,799565280,325007,1567994181.260
3.499,3.298,93.202,0,0,0,81920,903970857,574499,1567994182.260
3.834,3.405,92.762,0,0,0,0,906840339,511627,1567994183.260
3.386,2.634,93.980,0,0,0,77824,816536172,578595,1567994184.260
3.602,3.325,93.073,0,0,0,90112,892568583,721253,1567994185.260
2.942,2.514,94.544,0,0,0,135168,797216060,438841,1567994186.260
3.848,3.295,92.857,0,0,0,90112,934440741,623868,1567994187.260
3.901,3.650,92.449,0,0,0,81920,907224217,457744,1567994188.260
3.468,2.739,93.792,0,0,0,114688,787206931,311734,1567994189.260
2.642,2.567,94.791,0,0,0,188416,681335421,218603,1567994190.260
2.767,2.490,94.743,0,0,0,53248,711373811,287359,1567994191.260
3.094,2.616,94.264,0.025,0,0,81920,786997583,313169,1567994192.260
3.023,2.696,94.281,0,0,0,0,777564326,294285,1567994193.260
3.163,2.610,94.227,0,0,0,77824,758284852,343761,1567994194.260
2.942,2.338,94.720,0,0,0,94208,747541580,305311,1567994195.260
4.129,3.751,92.120,0,0,0,98304,921549404,443033,1567994196.260
3.420,3.093,93.488,0,0,0,139264,848928982,392928,1567994197.260
3.064,2.511,94.425,0,0,0,81920,775133499,355856,1567994198.260
3.467,2.764,93.769,0,0,0,118784,805674122,426992,1567994199.260
2.859,2.508,94.634,0,0,0,192512,730337546,352667,1567994200.260
2.863,2.411,94.726,0,0,0,0,751793498,342447,1567994201.260
3.567,3.366,93.067,0,0,0,135168,925618643,671863,1567994202.260
3.517,2.864,93.620,0,0,0,0,851604196,412747,1567994203.260
3.287,2.233,94.479,0,0,0,77824,819390503,396019,1567994204.260
3.089,2.361,94.550,0,0,0,94208,813949418,596359,1567994205.260
3.280,2.328,94.392,0,0,0,81920,787939121,572147,1567994206.260
2.737,2.034,95.229,0,0,0,90112,714415650,550578,1567994207.260
3.386,2.684,93.930,0,0,0,118784,870784721,528074,1567994208.260
3.568,2.563,93.844,0.025,0,0,118784,913904753,703982,1567994209.260
2.634,1.932,95.434,0,0,0,212992,616850077,380529,1567994210.260
3.108,2.607,94.286,0,0,0,0,773935768,410939,1567994211.260
2.937,2.209,94.853,0,0,0,77824,749296712,330693,1567994212.260
2.031,1.554,96.415,0,0,0,57344,500013192,227239,1567994213.260
2.931,2.530,94.539,0,0,0,77824,714300663,462885,1567994214.260
4.093,3.064,92.843,0,0,0,94208,900218330,483797,1567994215.260
3.409,2.757,93.835,0,0,0,81920,886670615,578473,1567994216.260
3.711,2.683,93.606,0,0,0,90112,822907024,495160,1567994217.260
3.156,2.529,94.315,0,0,0,98304,752297248,391158,1567994218.260
3.491,2.511,93.998,0,0,0,159744,811680311,502598,1567994219.260
4.203,2.995,92.801,0,0,0,200704,911551430,607577,1567994220.260
2.912,2.234,94.854,0,0,0,0,683585724,322787,1567994221.260
2.964,2.361,94.675,0,0,0,77824,707560307,357765,1567994222.260
3.242,2.915,93.843,0,0,0,0,754297400,461177,1567994223.260
2.716,2.816,94.468,0,0,0,131072,657905738,338105,1567994224.260
3.547,3.170,93.283,0,0,0,0,859175146,399031,1567994225.260
3.338,3.012,93.650,0,0,0,163840,809305943,410451,1567994226.260
3.060,2.583,94.332,0.025,0,0,94208,719697161,380984,1567994227.260
2.666,2.138,95.196,0,0,0,81920,678738904,226334,1567994228.260
2.740,2.212,95.048,0,0,0,118784,685440046,230938,1567994229.260
2.358,1.831,95.810,0,0,0,139264,602296109,218891,1567994230.260
2.988,2.310,94.701,0,0,0,0,742800633,277535,1567994231.260
