"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.osd0.log",,,,"Date:","08 Sep 2019 20:27:19 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.200,0.125,99.675,0,0,67633152,8192,68724,70726783,1567994198.289
0.425,0.225,99.350,0,0,138412032,0,161494,94415165,1567994199.290
0.400,0.450,99.150,0,0,120586240,8192,139599,165227680,1567994200.289
0.175,0.050,99.775,0,0,33554432,8192,70658,23612797,1567994201.289
0.500,0.475,99.000,0.025,0,158334976,4857856,126980,165063895,1567994202.289
0.175,0.100,99.725,0,0,26738688,8192,51470,47156858,1567994203.289
0.300,0.125,99.574,0,0,85983232,8192,92004,94383257,1567994204.289
0.125,0.100,99.775,0,0,45088768,2084864,36584,47143196,1567994205.289
0.501,0.150,99.349,0,0,139460608,8192,93134,117875963,1567994206.289
0.300,0.300,99.400,0,0,85983232,2183168,116470,117955881,1567994207.289
0.200,0.150,99.650,0,0,70254592,8192,45136,54247064,1567994208.289
0.476,0.275,99.249,0,0,132644864,8192,166782,158069394,1567994209.289
0.075,0.025,99.900,0,0,22544384,8192,70237,23608318,1567994210.289
0.350,0.175,99.474,0,0,124780544,8192,61140,94286164,1567994211.289
0.175,0.150,99.650,0.025,0,42467328,3928064,64760,70732797,1567994212.289
0.401,0.225,99.374,0,0,125829120,8192,108002,141442596,1567994213.289
0.225,0.200,99.575,0,0,67633152,8192,92382,70810330,1567994214.289
0.275,0.200,99.524,0,0,96993280,8192,82052,94290718,1567994215.289
0.100,0.075,99.825,0,0,28311552,12288,36260,23580919,1567994216.289
0.375,0.275,99.349,0,0,141557760,4362240,118814,117948371,1567994217.289
0.200,0.150,99.650,0,0,38797312,8192,44702,70723689,1567994218.289
0.150,0.050,99.800,0,0,32505856,8192,76056,23729920,1567994219.289
0.075,0.100,99.825,0,0,22544384,8192,73405,47087265,1567994220.289
0.125,0.125,99.750,0,0,37748736,8192,37718,23585473,1567994221.289
0.200,0.225,99.550,0.025,0,52428800,2334720,74036,70855407,1567994222.289
0.100,0.100,99.800,0,0,26214400,8192,27008,23580985,1567994223.289
0.300,0.200,99.499,0,0,88604672,8192,130566,94442381,1567994224.289
0.500,0.425,99.075,0,0,155713536,8192,116016,155033708,1567994225.289
0.075,0.100,99.825,0,0,35127296,45056,58982,33647424,1567994226.289
0.075,0.100,99.825,0,0,9961472,3244032,53802,23585341,1567994227.289
0,0.025,99.975,0,0,0,8192,20814,9402,1567994228.289
0.150,0.100,99.750,0,0,45088768,8192,41738,47213097,1567994229.289
0.125,0.075,99.800,0,0,22544384,8192,58939,23612872,1567994230.289
0.376,0.225,99.399,0,0,126877696,8192,54160,113237139,1567994231.289
0.325,0.300,99.350,0.025,0,130023424,3059712,132096,99044852,1567994232.289
0.476,0.225,99.299,0,0,103809024,8192,119876,165081895,1567994233.289
0.175,0.100,99.725,0,0,45088768,8192,35978,47208441,1567994234.289
0.150,0.125,99.725,0,0,45088768,8192,49118,47165900,1567994235.289
0.250,0.200,99.550,0,0,83361792,2875392,86234,70732929,1567994236.289
0.525,0.325,99.149,0,0,150470656,1499136,84252,156534019,1567994237.289
0.275,0.225,99.499,0,0,91750400,8192,121952,103024840,1567994238.289
0.325,0.275,99.400,0,0,102760448,8192,87252,117927216,1567994239.289
0.150,0.125,99.725,0,0,66060288,8192,24261,23576572,1567994240.289
0.451,0.351,99.198,0,0,142082048,8192,135132,181530051,1567994241.289
0.526,0.200,99.249,0.025,0,130023424,5386240,133354,148558267,1567994242.289
0.325,0.225,99.449,0,0,112721920,8192,68504,117866591,1567994243.289
0.175,0.125,99.700,0,0,56098816,8192,28228,47204121,1567994244.289
0.175,0.150,99.675,0,0,56782848,8192,37692,47157081,1567994245.289
0.451,0.250,99.299,0,0,135266304,3588096,71506,165013849,1567994246.289
0.125,0.125,99.750,0,0,38273024,376832,28290,23585539,1567994247.289
0.325,0.125,99.550,0,0,96993280,8192,73030,94331638,1567994248.289
0.250,0.250,99.500,0,0,76546048,8192,52746,94355933,1567994249.289
0.250,0.175,99.574,0,0,100663296,8192,37019,94295455,1567994250.289
0.526,0.225,99.248,0,0,142082048,8192,141664,165340999,1567994251.289
0.075,0.050,99.850,0.025,0,18874368,4509696,50502,23608231,1567994252.289
0.100,0.125,99.775,0,0,45088768,8192,38462,23590027,1567994253.289
0.200,0.200,99.600,0,0,45088768,8192,56174,70775338,1567994254.289
0.451,0.275,99.274,0,0,147849216,8192,110676,141576086,1567994255.289
0.225,0.175,99.600,0,0,55050240,8192,51494,70732851,1567994256.289
0.475,0.275,99.249,0,0,135266304,3964928,156906,117999859,1567994257.289
0.175,0.100,99.725,0,0,45088768,8192,71282,70743371,1567994258.289
0.150,0.100,99.750,0,0,54001664,8192,31374,31116388,1567994259.289
0.200,0.175,99.625,0,0,58720256,8192,146775,86973613,1567994260.289
0.175,0.075,99.750,0,0,45088768,8192,31586,47147750,1567994261.289
0.175,0.100,99.700,0.025,0,45088768,2904064,66296,47161412,1567994262.289
0.200,0.075,99.725,0,0,88604672,8192,35384,26295707,1567994263.289
0.325,0.200,99.474,0,0,77594624,8192,96044,133619886,1567994264.289
0.325,0.175,99.499,0,0,121110528,8192,46250,99610779,1567994265.289
0.501,0.250,99.249,0,0,130023424,8192,111604,120791642,1567994266.289
0.400,0.300,99.274,0.025,0,131596288,5238784,120810,162483784,1567994267.289
0.325,0.225,99.450,0,0,84410368,8192,63856,94304248,1567994268.289
0.450,0.325,99.224,0,0,147324928,8192,70168,141494113,1567994269.289
0.300,0.250,99.449,0,0,81264640,8192,74481,117893990,1567994270.289
0.100,0.125,99.775,0,0,39845888,8192,95612,47214468,1567994271.289
0.200,0.100,99.700,0,0,45088768,4259840,60122,47179628,1567994272.289
0.125,0.075,99.800,0,0,39321600,8192,29498,33782,1567994273.289
0.275,0.150,99.574,0,0,73400320,8192,86318,117944020,1567994274.289
0.025,0.025,99.950,0,0,0,8192,19578,56428,1567994275.289
0.150,0.075,99.775,0,0,45088768,8192,55136,47244646,1567994276.289
0.150,0.125,99.700,0.025,0,45088768,2150400,41204,47156858,1567994277.289
0.075,0.100,99.825,0,0,22544384,8192,33850,23585407,1567994278.289
0.300,0.275,99.424,0,0,112721920,8192,110046,100103041,1567994279.289
0.425,0.300,99.274,0,0,135266304,8192,197375,125465516,1567994280.289
0.451,0.351,99.199,0,0,155713536,8192,161896,175561992,1567994281.289
0.475,0.275,99.250,0,0,114819072,5349376,117978,127983019,1567994282.289
0.175,0.125,99.700,0,0,68157440,8192,54354,60631767,1567994283.289
0.150,0.150,99.700,0,0,38797312,8192,80566,47249467,1567994284.289
0.250,0.075,99.675,0,0,50855936,8192,39620,70719135,1567994285.289
0.350,0.275,99.375,0,0,112721920,8192,38774,75361215,1567994286.289
0.100,0.050,99.825,0.025,0,3670016,2891776,70336,42555830,1567994287.289
0.275,0.175,99.550,0,0,93323264,8192,80914,79182569,1567994288.289
0.200,0.175,99.625,0,0,73400320,8192,60822,86302907,1567994289.289
0.250,0.175,99.575,0,0,77594624,8192,56433,94290661,1567994290.289
0.225,0.075,99.700,0,0,54525952,8192,102164,47318874,1567994291.289
0.325,0.200,99.475,0,0,80740352,3768320,81196,74727014,1567994292.289
0.050,0.075,99.875,0,0,22544384,8192,36786,43186844,1567994293.289
0.200,0.050,99.750,0,0,45088768,8192,81674,47235765,1567994294.289
0.200,0.050,99.750,0,0,62390272,8192,49704,47152304,1567994295.289
0.325,0.225,99.449,0,0,95420416,8192,82654,117871145,1567994296.289
0.275,0.150,99.550,0.025,0,80216064,3371008,52046,47414268,1567994297.289
0.425,0.250,99.325,0,0,139460608,8192,134342,117966599,1567994298.289
0.426,0.225,99.349,0,0,95944704,8192,89358,165065472,1567994299.289
0.325,0.125,99.550,0,0,90177536,8192,43843,94295347,1567994300.289
0.050,0.075,99.875,0,0,22544384,8192,23326,23576299,1567994301.289
0.225,0.200,99.575,0,0,72876032,4005888,90058,70755699,1567994302.289
0.175,0.125,99.700,0,0,62390272,8192,49154,62219740,1567994303.289
0.125,0.150,99.725,0,0,35127296,8192,66876,32251883,1567994304.289
0.451,0.250,99.299,0,0,145227776,8192,89536,134441917,1567994305.289
0.275,0.200,99.524,0,0,94371840,8192,95126,124982196,1567994306.289
0.450,0.250,99.275,0.025,0,114819072,4567040,51434,117862355,1567994307.289
0.075,0.050,99.875,0,0,16252928,233472,33486,23580787,1567994308.289
0.225,0.200,99.575,0,0,104857600,8192,38718,47829415,1567994309.289
0.375,0.275,99.349,0,0,82837504,8192,93165,140998979,1567994310.289
0.325,0.225,99.449,0,0,105385984,8192,111720,117907511,1567994311.289
0.175,0.150,99.650,0.025,0,65536000,3592192,54016,47203858,1567994312.289
0.400,0.250,99.350,0,0,110624768,49152,60128,100349764,1567994313.289
0.325,0.250,99.425,0,0,85458944,8192,94200,111875860,1567994314.289
0.275,0.150,99.574,0,0,76546048,8192,92096,94428312,1567994315.289
0.175,0.075,99.750,0,0,48758784,8192,56162,47156924,1567994316.289
0.275,0.125,99.600,0,0,63963136,3936256,57368,70732731,1567994317.289
0.250,0.225,99.525,0,0,90177536,8192,40462,76646589,1567994318.289
0.075,0.125,99.800,0,0,22544384,8192,42094,41285709,1567994319.289
0.075,0.050,99.875,0,0,22544384,8192,27007,23580994,1567994320.289
0.200,0.100,99.700,0,0,45088768,8192,97450,47269194,1567994321.289
0.175,0.100,99.700,0.025,0,45088768,2404352,44744,47156858,1567994322.289
0.200,0.100,99.700,0,0,45088768,8192,45204,47167812,1567994323.289
0.150,0.125,99.725,0,0,67633152,8192,104500,70994892,1567994324.289
0.100,0.125,99.775,0,0,46661632,8192,65686,23608375,1567994325.289
0.225,0.100,99.675,0,0,51904512,8192,41612,70723689,1567994326.289
0.375,0.250,99.375,0,0,96468992,3321856,69246,94295218,1567994327.289
0.225,0.125,99.650,0,0,52953088,8192,38861,70725518,1567994328.289
0.300,0.175,99.525,0,0,67633152,8192,75520,51825548,1567994329.289
0.250,0.150,99.600,0,0,67633152,8192,73749,89730571,1567994330.289
0,0.025,99.975,0,0,0,8192,16560,4848,1567994331.289
0.375,0.250,99.350,0.025,0,98566144,2940928,119722,82418107,1567994332.289
0.200,0.125,99.675,0,0,59244544,8192,79312,82767412,1567994333.289
0.300,0.175,99.525,0,0,76021760,8192,58266,70780114,1567994334.289
0.350,0.275,99.375,0,0,104333312,8192,97850,117866393,1567994335.289
0.225,0.225,99.550,0,0,67633152,12288,36798,70719201,1567994336.289
0,0.025,99.975,0,0,0,8192,21114,9402,1567994337.289
0.225,0.150,99.625,0,0,54001664,3702784,75694,47179694,1567994338.289
0.225,0.175,99.600,0,0,58720256,8192,104846,71005452,1567994339.289
0,0,100,0,0,0,8192,22149,9543,1567994340.289
0,0.025,99.975,0,0,0,8192,57906,45834,1567994341.289
0.025,0.025,99.950,0,0,0,8192,17160,4848,1567994342.289
0.025,0,99.975,0,0,0,774144,44724,32172,1567994343.289
0,0.025,99.975,0,0,0,12288,13434,56497,1567994344.289
0,0.025,99.975,0,0,0,8192,53052,41280,1567994345.289
0.025,0.025,99.950,0,0,0,8192,57966,45834,1567994346.289
0,0.050,99.950,0,0,0,8192,25946,14382,1567994347.289
0.025,0,99.975,0,0,0,348160,16500,4848,1567994348.289
0.025,0.025,99.950,0,0,0,57344,21354,65605,1567994349.289
0,0.025,99.975,0,0,0,8192,16815,4989,1567994350.289
0,0,100,0,0,0,8192,25428,13956,1567994351.289
0.025,0.050,99.925,0,0,0,8192,57906,45876,1567994352.289
0.050,0.025,99.900,0.025,0,0,327680,52692,41280,1567994353.289
0.025,0.050,99.925,0,0,0,8192,21708,65605,1567994354.289
0,0.025,99.975,0,0,0,8192,29682,18510,1567994355.289
0,0,100,0,0,0,8192,17954,4848,1567994356.289
0,0.025,99.975,0,0,0,8192,52138,41280,1567994357.289
0.025,0.025,99.950,0,0,0,344064,24888,13956,1567994358.289
0.025,0.025,99.950,0,0,0,8192,30630,74713,1567994359.289
0,0.025,99.975,0,0,0,8192,48393,36867,1567994360.289
0,0.025,99.975,0,0,0,8192,25788,13956,1567994361.289
0,0,100,0,0,0,8192,21234,9402,1567994362.289
0,0.025,99.975,0,0,0,331776,16800,4848,1567994363.289
0,0.050,99.950,0,0,0,163840,30024,74713,1567994364.289
0.025,0,99.975,0,0,0,8192,47718,36726,1567994365.289
0,0.025,99.975,0,0,0,8192,20394,9402,1567994366.289
0.025,0.025,99.950,0,0,0,8192,51072,41280,1567994367.289
0.025,0.050,99.925,0,0,0,339968,15060,4902,1567994368.289
0,0,100,0,0,0,77824,19536,65713,1567994369.289
0.025,0.025,99.950,0,0,0,8192,27777,18651,1567994370.289
0.025,0.025,99.950,0,0,0,8192,50892,41280,1567994371.289
0.576,0.375,99.049,0,0,20480,634880,22570,12080,1567994372.289
0.902,0.626,98.297,0.175,0,7573504,966656,66098,56899,1567994373.289
0.025,0.050,99.925,0,0,0,8192,11568,56497,1567994374.289
0,0,100,0,0,0,8192,22014,9402,1567994375.289
0.025,0.025,99.950,0,0,0,8192,26148,13956,1567994376.289
0,0.050,99.950,0,0,0,8192,23094,9444,1567994377.289
0,0.025,99.975,0,0,0,339968,22554,9402,1567994378.289
0.025,0,99.975,0,0,0,8192,45972,88375,1567994379.289
0,0,100,0,0,0,8192,31617,18651,1567994380.289
0.025,0.025,99.950,0,0,0,8192,54132,41280,1567994381.289
0,0,100,0,0,0,8192,25968,13956,1567994382.289
0.025,0.025,99.950,0,0,0,352256,48138,36726,1567994383.289
0.025,0.025,99.950,0,0,0,8192,20874,65605,1567994384.289
0.475,0.200,99.325,0,0,132120576,8192,53901,718044,1567994385.289
0.901,0.250,98.849,0,0,173015040,8192,32504,1899545,1567994386.289
1.051,0.250,98.699,0,0,160956416,0,55178,2162266,1567994387.289
0.875,0.225,98.875,0.025,0,163053568,6062080,22132,1654718,1567994388.289
0.976,0.200,98.824,0,0,162004992,8192,31928,1947093,1567994389.289
0.875,0.175,98.950,0,0,162529280,8192,61321,1455831,1567994390.289
1.000,0.175,98.825,0,0,142606336,8192,51212,1922122,1567994391.289
0.625,0.200,99.175,0,0,131072000,8192,32960,1192576,1567994392.289
0.650,0.075,99.250,0.025,0,58720256,6770688,17754,1183138,1567994393.289
0.675,0.200,99.125,0,0,91226112,8192,40314,1253315,1567994394.290
0.650,0.175,99.175,0,0,90177536,8192,53288,1446450,1567994395.290
0.500,0.075,99.425,0,0,45088768,8192,28762,716574,1567994396.289
0.575,0.125,99.299,0,0,78118912,8192,26552,1183468,1567994397.289
0.726,0.125,99.124,0.025,0,119537664,4902912,47836,1437276,1567994398.289
0.750,0.150,99.100,0,0,109576192,8192,35558,1484403,1567994399.289
0.700,0.175,99.125,0,0,98566144,8192,29692,1188167,1567994400.289
0.400,0.050,99.550,0,0,67633152,8192,59043,984114,1567994401.289
0.800,0.175,98.974,0.050,0,113520640,4206592,23549,1383441,1567994402.289
0.550,0.125,99.325,0,0,90177536,8192,60003,1015529,1567994403.289
0.625,0.225,99.150,0,0,90177536,2273280,30451,1244230,1567994404.289
0.600,0.125,99.274,0,0,82837504,8192,36222,956976,1567994405.289
0.700,0.150,99.150,0,0,52428800,8192,23786,1419132,1567994406.289
0.450,0.150,99.374,0.025,0,71827456,3211264,68232,988800,1567994407.289
0.550,0.100,99.350,0,0,63438848,8192,82689,1006818,1567994408.289
0.450,0.175,99.375,0,0,76021760,8192,29636,1008603,1567994409.289
0.501,0.175,99.324,0,0,71303168,8192,35854,1192590,1567994410.289
0.775,0.150,99.075,0,0,143151104,8192,28784,1419558,1567994411.289
0.750,0.200,99.025,0.025,0,121634816,4571136,44080,1197333,1567994412.289
0.825,0.150,99.025,0,0,128974848,8192,65897,1691409,1567994413.289
0.900,0.150,98.950,0,0,122159104,8192,39740,1724688,1567994414.290
0.976,0.200,98.824,0,0,158334976,8192,55647,1913286,1567994415.289
0.525,0.125,99.350,0,0,88080384,8192,69411,993222,1567994416.289
0.701,0.175,99.074,0.050,0,127926272,6868992,25633,1419132,1567994417.289
0.325,0.100,99.575,0,0,50855936,8192,58257,512796,1567994418.289
0.500,0.100,99.400,0,0,84410368,8192,36213,1017579,1567994419.289
0.500,0.125,99.375,0,0,67633152,8192,22175,947823,1567994420.289
0.050,0.050,99.900,0,0,8388608,8192,31625,18576,1567994421.289
0.425,0.125,99.449,0,0,59244544,3096576,58779,984114,1567994422.289
0.400,0.075,99.525,0,0,45088768,8192,27837,716511,1567994423.289
0.575,0.125,99.299,0,0,148897792,8192,62475,1036001,1567994424.289
0.901,0.200,98.899,0,0,128974848,8192,38192,1904046,1567994425.289
0.375,0.075,99.549,0,0,82837504,8192,55340,743967,1567994426.289
0.300,0.125,99.550,0.025,0,45088768,4775936,18965,711891,1567994427.289
0.425,0.100,99.475,0,0,67633152,8192,66711,757563,1567994428.289
0.525,0.150,99.325,0,0,90177536,8192,32798,777400,1567994429.290
0.425,0.100,99.475,0,0,67633152,8192,52182,979701,1567994430.289
0.400,0.075,99.525,0,0,67633152,8192,33879,725685,1567994431.289
0.150,0.050,99.800,0,0,22544384,3485696,17981,240573,1567994432.289
0.400,0.125,99.475,0,0,67633152,8192,62097,517350,1567994433.289
0.100,0.050,99.850,0,0,22544384,8192,23741,537025,1567994434.289
0.475,0.100,99.425,0,0,67633152,1138688,33272,956856,1567994435.289
0.300,0.075,99.625,0,0,45088768,8192,27046,480786,1567994436.289
0.575,0.225,99.199,0,0,111149056,1576960,36660,1192515,1567994437.289
0.425,0.075,99.500,0,0,46661632,8192,25276,716511,1567994438.289
0.375,0.125,99.500,0,0,79167488,8192,88717,832114,1567994439.289
0.300,0.050,99.650,0,0,33554432,81920,13208,707478,1567994440.289
0.250,0.100,99.650,0,0,45088768,8192,19168,476298,1567994441.289
0.550,0.150,99.275,0.025,0,91750400,3547136,29310,952302,1567994442.289
0.851,0.200,98.949,0,0,135790592,8192,78070,1705017,1567994443.289
0.800,0.100,99.100,0,0,109576192,8192,26037,1479723,1567994444.289
0.250,0.050,99.700,0,0,45088768,8192,19102,476298,1567994445.289
0.475,0.100,99.424,0,0,101711872,8192,59095,984300,1567994446.289
0.800,0.225,98.949,0.025,0,164626432,5632000,67214,1455828,1567994447.289
0.650,0.200,99.150,0,0,125829120,8192,26043,1423554,1567994448.289
0.900,0.125,98.974,0,0,126353408,8192,29863,1715592,1567994449.289
0.575,0.175,99.249,0,0,112721920,8192,66772,1224600,1567994450.289
0.150,0.050,99.800,0,0,30932992,8192,58264,277113,1567994451.289
0.400,0.125,99.475,0,0,76021760,5087232,28754,716643,1567994452.289
0.450,0.150,99.400,0,0,73400320,8192,25954,952170,1567994453.290
0.075,0,99.925,0,0,16777216,8192,24328,65737,1567994454.289
0.500,0.175,99.325,0,0,73400320,8192,57562,984048,1567994455.289
0.175,0.025,99.800,0,0,22544384,8192,23771,245127,1567994456.289
0.500,0.150,99.325,0.025,0,90177536,2842624,70172,993288,1567994457.289
0.375,0.100,99.525,0,0,67633152,8192,54279,743901,1567994458.289
0.375,0.100,99.525,0,0,67633152,8192,23048,532633,1567994459.289
0.800,0.200,99,0,0,142082048,8192,21039,1650444,1567994460.289
0.375,0.125,99.500,0,0,78643200,8192,40821,730239,1567994461.289
0.501,0.075,99.424,0,0,72351744,4108288,58893,984114,1567994462.289
0.500,0.125,99.375,0,0,90177536,8192,23732,947748,1567994463.289
0.250,0.025,99.725,0,0,45088768,8192,34900,310504,1567994464.289
0.475,0.100,99.425,0,0,85983232,2723840,65498,988668,1567994465.289
0.125,0,99.875,0,0,4194304,8192,14244,235953,1567994466.289
0.475,0.100,99.425,0,0,67633152,335872,36465,725685,1567994467.289
0.350,0.200,99.450,0,0,85983232,8192,28394,716643,1567994468.289
0.100,0.050,99.850,0,0,4194304,8192,22494,301334,1567994469.289
0.250,0.025,99.725,0,0,45088768,8192,57793,512871,1567994470.289
0.475,0.100,99.425,0,0,90177536,12288,23564,712089,1567994471.289
0.200,0.075,99.700,0.025,0,26738688,3104768,15508,471744,1567994472.289
0.125,0.025,99.850,0,0,18350080,8192,27744,249615,1567994473.289
0.500,0.150,99.350,0,0,90177536,8192,61928,1040419,1567994474.289
0.425,0.100,99.475,0,0,85983232,8192,35314,721623,1567994475.289
0.750,0.150,99.100,0,0,120066048,45056,37506,1428240,1567994476.289
0.550,0.225,99.225,0,0,105906176,3899392,61760,984180,1567994477.289
0.350,0.100,99.550,0,0,59244544,8192,28149,716631,1567994478.289
0.300,0.075,99.625,0,0,34603008,8192,34829,546191,1567994479.289
0.476,0.100,99.424,0,0,108527616,8192,68302,988917,1567994480.289
0.926,0.175,98.899,0,0,163577856,8192,39487,1659477,1567994481.289
0.825,0.225,98.925,0.025,0,133693440,5029888,25726,1659147,1567994482.289
0,0.025,99.975,0,0,0,8192,50058,36780,1567994483.289
0.525,0.150,99.325,0,0,99090432,8192,41334,781954,1567994484.289
0.625,0.175,99.199,0,0,121110528,8192,26610,1419132,1567994485.289
0.400,0.150,99.450,0,0,72876032,8192,19499,711891,1567994486.290
0.250,0.075,99.650,0.025,0,22544384,3387392,23903,480786,1567994487.289
0.375,0.150,99.475,0,0,82837504,8192,37646,725883,1567994488.289
0.650,0.200,99.150,0,0,110624768,8192,58074,1035931,1567994489.289
0.825,0.200,98.975,0,0,148373504,8192,67442,1695786,1567994490.289
0.675,0.175,99.150,0,0,124780544,8192,31814,1192581,1567994491.289
0.526,0.150,99.324,0,0,89653248,5574656,36290,1197003,1567994492.289
0.625,0.175,99.200,0,0,105381888,8192,20173,1178919,1567994493.289
0.475,0.075,99.449,0,0,82313216,8192,32312,1013095,1567994494.289
0.450,0.200,99.350,0,0,140509184,8192,57676,739611,1567994495.289
0.925,0.175,98.900,0,0,107479040,4210688,36675,1903914,1567994496.289
0.751,0.150,99.074,0.025,0,135266304,1245184,25795,1419066,1567994497.289
0.125,0.100,99.775,0,0,59244544,8192,26847,245259,1567994498.289
0.525,0.150,99.326,0,0,53477376,8192,21676,1003855,1567994499.289
0.500,0.150,99.350,0,0,90177536,8192,34187,721338,1567994500.289
0.675,0.200,99.125,0,0,112771072,8192,63795,1455726,1567994501.289
